date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goals_scored,goals_conceded,opponent,home_advantage,avg_goals_scored_5,avg_goals_conceded_5,goal_difference_5,home_advantage_5,adjusted_goal_difference_5,fifa_rank_morocco,fifa_rank_opponent,ranking_difference,competition_type,opponent_strength_level,result,goal_difference,result_numeric,wins_last5,form_score,attack_index,defense_index
1976-12-12,Morocco,Tunisia,1.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,1.0,Tunisia,1,2.0,0.8,1.2,0.4,1.248,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,2.0,0.8
1977-01-09,Tunisia,Morocco,1.0,1.0,FIFA World Cup qualification,Tunis,Tunisia,False,1.0,1.0,Tunisia,0,1.6,0.8,0.8,0.4,0.8320000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.8
1977-02-05,Gabon,Morocco,0.0,1.0,Friendly,Libreville,Gabon,False,1.0,0.0,Gabon,0,1.4,0.8,0.5999999999999999,0.4,0.6239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.4,0.8
1977-03-23,Syria,Morocco,0.0,2.0,Friendly,Damascus,Syria,False,2.0,0.0,Syria,0,1.2,0.6,0.6,0.2,0.612,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,1.2,0.6
1977-04-03,Morocco,Gabon,5.0,1.0,Friendly,Rabat,Morocco,False,5.0,1.0,Gabon,1,1.4,0.4,1.0,0.2,1.0199999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,3.0,0.6,1.4,0.4
1977-05-28,Senegal,Morocco,3.0,2.0,Friendly,Dakar,Senegal,False,2.0,3.0,Senegal,0,2.0,0.6,1.4,0.4,1.456,1736.57,1706.83,29.74000000000001,Friendly,medium,Loss,-1.0,0,3.0,0.6,2.0,0.6
1977-07-25,China PR,Morocco,3.0,2.0,Beijing International Friendship Tournament,Beijing,China PR,False,2.0,3.0,China PR,0,2.2,1.0,1.2000000000000002,0.2,1.2240000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,2.2,1.0
1977-07-27,Iran,Morocco,1.0,1.0,Beijing International Friendship Tournament,Beijing,China PR,True,1.0,1.0,Iran,0,2.4,1.4,1.0,0.2,1.02,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,2.4,1.4
1977-11-27,Iraq,Morocco,3.0,0.0,Friendly,Baghdad,Iraq,False,0.0,3.0,Iraq,0,2.4,1.6,0.7999999999999998,0.2,0.8159999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-3.0,0,2.0,0.4,2.4,1.6
1977-12-03,Morocco,Iraq,0.0,0.0,Friendly,Casablanca,Morocco,False,0.0,0.0,Iraq,1,2.0,2.2,-0.2000000000000001,0.2,-0.2040000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,2.0,2.2
1978-01-18,Libya,Morocco,0.0,1.0,Friendly,Tripoli,Libya,False,1.0,0.0,Libya,0,1.0,2.0,-1.0,0.2,-1.02,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,0.0,0.0,1.0,2.0
1978-02-26,Morocco,Russia,2.0,3.0,Friendly,Marrakech,Morocco,False,2.0,3.0,Russia,1,0.8,1.4,-0.5999999999999999,0.2,-0.6119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.8,1.4
1978-03-06,Morocco,Tunisia,1.0,1.0,African Cup of Nations,Kumasi,Ghana,True,1.0,1.0,Tunisia,1,0.8,1.4,-0.5999999999999999,0.4,-0.6239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,1.4
1978-03-09,Congo,Morocco,0.0,1.0,African Cup of Nations,Kumasi,Ghana,True,1.0,0.0,Congo,0,0.8,1.4,-0.5999999999999999,0.6,-0.6359999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.8,1.4
1978-03-11,Morocco,Uganda,0.0,3.0,African Cup of Nations,Kumasi,Ghana,True,0.0,3.0,Uganda,1,1.0,0.8,0.1999999999999999,0.6,0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-3.0,0,2.0,0.4,1.0,0.8
1979-02-18,Mauritania,Morocco,2.0,2.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2.0,2.0,Mauritania,0,1.0,1.4,-0.3999999999999999,0.6,-0.4239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.0,1.4
1979-04-08,Morocco,Mauritania,4.0,1.0,African Cup of Nations qualification,Casablanca,Morocco,False,4.0,1.0,Mauritania,1,1.2,1.8,-0.6000000000000001,0.6,-0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,1.0,0.2,1.2,1.8
1979-06-24,Morocco,Togo,7.0,0.0,African Cup of Nations qualification,Mohammedia,Morocco,False,7.0,0.0,Togo,1,1.6,1.4,0.2000000000000001,0.6,0.2120000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,7.0,1,2.0,0.4,1.6,1.4
1979-07-06,Togo,Morocco,2.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,1.0,2.0,Togo,0,2.8,1.2,1.6,0.6,1.696,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,2.8,1.2
1980-02-12,Ivory Coast,Morocco,4.0,4.0,Friendly,Abidjan,Ivory Coast,False,4.0,4.0,Ivory Coast,0,2.8,1.6,1.1999999999999995,0.6,1.2719999999999998,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,2.8,1.6
1980-02-17,Morocco,Poland,1.0,0.0,Friendly,Marrakech,Morocco,False,1.0,0.0,Poland,1,3.6,1.8,1.8,0.4,1.872,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,3.6,1.8
1980-02-25,Morocco,Senegal,3.0,2.0,Friendly,Casablanca,Morocco,False,3.0,2.0,Senegal,1,3.4,1.4,2.0,0.6,2.12,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,3.0,0.6,3.4,1.4
1980-02-27,Morocco,Tunisia,0.0,0.0,Friendly,Meknès,Morocco,False,0.0,0.0,Tunisia,1,3.2,1.6,1.6,0.6,1.6960000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,3.2,1.6
1980-03-09,Guinea,Morocco,1.0,1.0,African Cup of Nations,Ibadan,Nigeria,True,1.0,1.0,Guinea,0,1.8,1.6,0.1999999999999999,0.6,0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.8,1.6
1980-03-13,Algeria,Morocco,1.0,0.0,African Cup of Nations,Ibadan,Nigeria,True,0.0,1.0,Algeria,0,1.8,1.4,0.4000000000000001,0.6,0.4240000000000001,1736.57,1560.91,175.65999999999985,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.8,1.4
1980-03-16,Ghana,Morocco,0.0,1.0,African Cup of Nations,Ibadan,Nigeria,True,1.0,0.0,Ghana,0,1.0,0.8,0.1999999999999999,0.6,0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,1.0,0.8
1980-03-19,Nigeria,Morocco,1.0,0.0,African Cup of Nations,Lagos,Nigeria,False,0.0,1.0,Nigeria,0,1.0,0.8,0.1999999999999999,0.4,0.2079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,2.0,0.4,1.0,0.8
1980-03-21,Egypt,Morocco,0.0,2.0,African Cup of Nations,Lagos,Nigeria,True,2.0,0.0,Egypt,0,0.4,0.6,-0.1999999999999999,0.2,-0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,0.4,0.6
1980-06-08,Tunisia,Morocco,0.0,1.0,Friendly,Tunis,Tunisia,False,1.0,0.0,Tunisia,0,0.8,0.6,0.2,0.0,0.2,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.8,0.6
1980-06-22,Senegal,Morocco,0.0,1.0,FIFA World Cup qualification,Dakar,Senegal,False,1.0,0.0,Senegal,0,0.8,0.4,0.4,0.0,0.4,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,3.0,0.6,0.8,0.4
1980-07-06,Morocco,Senegal,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,0.0,0.0,Senegal,1,1.0,0.2,0.8,0.0,0.8,1736.57,1706.83,29.74000000000001,Friendly,medium,Draw,0.0,0,4.0,0.8,1.0,0.2
1980-10-17,Morocco,Thailand,2.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,1.0,Thailand,1,0.8,0.2,0.6000000000000001,0.2,0.6120000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,0.8,0.2
1980-10-20,Myanmar,Morocco,2.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,2.0,Myanmar,0,1.2,0.2,1.0,0.4,1.04,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,1.2,0.2
1980-10-20,South Korea,Morocco,1.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,1.0,1.0,South Korea,0,1.2,0.6,0.6,0.4,0.624,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.6
1980-10-26,Morocco,New Zealand,3.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,3.0,0.0,New Zealand,1,1.2,0.8,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,2.0,0.4,1.2,0.8
1980-10-27,Kuwait,Morocco,0.0,3.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,3.0,0.0,Kuwait,0,1.6,0.8,0.8,0.6,0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,2.0,0.4,1.6,0.8
1980-10-29,Indonesia,Morocco,0.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True,2.0,0.0,Indonesia,0,2.2,0.8,1.4,0.4,1.4560000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,2.2,0.8
1980-11-02,Malaysia,Morocco,1.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False,2.0,1.0,Malaysia,0,2.2,0.6,1.6,0.2,1.632,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.2,0.6
1980-11-16,Morocco,Zambia,2.0,0.0,FIFA World Cup qualification,Fez,Morocco,False,2.0,0.0,Zambia,1,2.2,0.4,1.8000000000000005,0.2,1.8360000000000003,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,4.0,0.8,2.2,0.4
1980-11-30,Zambia,Morocco,2.0,0.0,FIFA World Cup qualification,Lusaka,Zambia,False,0.0,2.0,Zambia,0,2.4,0.2,2.2,0.4,2.288,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,5.0,1.0,2.4,0.2
1981-02-15,Morocco,Syria,3.0,0.0,Friendly,Fez,Morocco,False,3.0,0.0,Syria,1,1.8,0.6,1.2000000000000002,0.2,1.2240000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,4.0,0.8,1.8,0.6
1981-03-08,Morocco,Iraq,1.0,1.0,Friendly,Rabat,Morocco,False,1.0,1.0,Iraq,1,1.8,0.6,1.2000000000000002,0.4,1.2480000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,1.8,0.6
1981-03-22,Morocco,Liberia,3.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,3.0,1.0,Liberia,1,1.6,0.8,0.8,0.6,0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.6,0.8
1981-04-04,Liberia,Morocco,0.0,5.0,African Cup of Nations qualification,Monrovia,Liberia,False,5.0,0.0,Liberia,0,1.8,0.8,1.0,0.8,1.08,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,5.0,1,3.0,0.6,1.8,0.8
1981-04-26,Morocco,Egypt,1.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1.0,0.0,Egypt,1,2.4,0.8,1.6,0.6,1.696,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.4,0.8
1981-05-08,Egypt,Morocco,0.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0.0,0.0,Egypt,0,2.6,0.4,2.2,0.8,2.3760000000000003,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,2.6,0.4
1981-08-16,Morocco,Zambia,2.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False,2.0,1.0,Zambia,1,2.0,0.4,1.6,0.6,1.6960000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.0,0.4
1981-08-30,Zambia,Morocco,2.0,0.0,African Cup of Nations qualification,Lusaka,Zambia,False,0.0,2.0,Zambia,0,2.2,0.4,1.8000000000000005,0.6,1.9080000000000004,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,4.0,0.8,2.2,0.4
1981-09-27,Morocco,Tunisia,2.0,2.0,Friendly,Kenitra,Morocco,False,2.0,2.0,Tunisia,1,1.6,0.6,1.0,0.4,1.04,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.6,0.6
1981-11-01,Senegal,Morocco,2.0,0.0,Friendly,Dakar,Senegal,False,0.0,2.0,Senegal,0,1.0,1.0,0.0,0.6,0.0,1736.57,1706.83,29.74000000000001,Friendly,medium,Loss,-2.0,0,2.0,0.4,1.0,1.0
1981-11-15,Morocco,Cameroon,0.0,2.0,FIFA World Cup qualification,Kenitra,Morocco,False,0.0,2.0,Cameroon,1,0.8,1.4,-0.5999999999999999,0.4,-0.6239999999999999,1736.57,1482.39,254.17999999999984,Friendly,weak,Loss,-2.0,0,1.0,0.2,0.8,1.4
1981-11-29,Cameroon,Morocco,2.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1.0,2.0,Cameroon,0,0.8,1.8,-1.0,0.6,-1.06,1736.57,1482.39,254.17999999999984,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.8,1.8
1982-05-12,Morocco,Senegal,2.0,1.0,Friendly,Casablanca,Morocco,False,2.0,1.0,Senegal,1,0.6,2.0,-1.4,0.4,-1.456,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,0.0,0.0,0.6,2.0
1982-07-23,China PR,Morocco,3.0,3.0,Beijing International Friendship Tournament,Beijing,China PR,False,3.0,3.0,China PR,0,1.0,1.8,-0.8,0.6,-0.8480000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,1.0,1.8
1982-07-25,Hong Kong,Morocco,0.0,0.0,Beijing International Friendship Tournament,Beijing,China PR,True,0.0,0.0,Hong Kong,0,1.2,2.0,-0.8,0.4,-0.8320000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,1.2,2.0
1982-10-03,Saudi Arabia,Morocco,2.0,1.0,Friendly,Riyadh,Saudi Arabia,False,1.0,2.0,Saudi Arabia,0,1.2,1.6,-0.4000000000000001,0.4,-0.4160000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,1.2,1.6
1983-03-09,Senegal,Morocco,1.0,0.0,Friendly,Dakar,Senegal,False,0.0,1.0,Senegal,0,1.4,1.6,-0.2000000000000001,0.2,-0.2040000000000001,1736.57,1706.83,29.74000000000001,Friendly,medium,Loss,-1.0,0,1.0,0.2,1.4,1.6
1983-03-10,Senegal,Morocco,0.0,0.0,Friendly,Dakar,Senegal,False,0.0,0.0,Senegal,0,1.2,1.4,-0.1999999999999999,0.2,-0.2039999999999999,1736.57,1706.83,29.74000000000001,Friendly,medium,Draw,0.0,0,1.0,0.2,1.2,1.4
1983-03-23,Tunisia,Morocco,1.0,0.0,Friendly,Sousse,Tunisia,False,0.0,1.0,Tunisia,0,0.8,1.2,-0.3999999999999999,0.0,-0.3999999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,0.0,0.0,0.8,1.2
1983-04-10,Morocco,Mali,4.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,4.0,0.0,Mali,1,0.2,0.8,-0.6000000000000001,0.0,-0.6000000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,0.0,0.0,0.2,0.8
1983-04-24,Mali,Morocco,2.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,0.0,2.0,Mali,0,1.0,0.8,0.1999999999999999,0.2,0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-2.0,0,1.0,0.2,1.0,0.8
1983-08-14,Nigeria,Morocco,0.0,0.0,African Cup of Nations qualification,Benin City,Nigeria,False,0.0,0.0,Nigeria,0,0.8,0.8,0.0,0.2,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,0.8
1983-08-28,Morocco,Nigeria,0.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,0.0,0.0,Nigeria,1,0.8,0.6,0.2,0.2,0.204,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,0.6
1984-01-15,Ivory Coast,Morocco,3.0,3.0,Friendly,Abidjan,Ivory Coast,False,3.0,3.0,Ivory Coast,0,0.8,0.6,0.2,0.4,0.208,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,0.6
1984-02-05,Morocco,Bulgaria,1.0,1.0,Friendly,Casablanca,Morocco,False,1.0,1.0,Bulgaria,1,1.4,1.0,0.3999999999999999,0.4,0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,1.4,1.0
1984-06-23,Morocco,Senegal,2.0,1.0,Friendly,Casablanca,Morocco,False,2.0,1.0,Senegal,1,0.8,1.2,-0.3999999999999999,0.4,-0.4159999999999999,1736.57,1706.83,29.74000000000001,Friendly,medium,Win,1.0,1,0.0,0.0,0.8,1.2
1984-06-30,Sierra Leone,Morocco,0.0,1.0,FIFA World Cup qualification,Freetown,Sierra Leone,False,1.0,0.0,Sierra Leone,0,1.2,1.0,0.1999999999999999,0.6,0.2119999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,1.2,1.0
1984-07-15,Morocco,Sierra Leone,4.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,4.0,0.0,Sierra Leone,1,1.4,1.0,0.3999999999999999,0.6,0.4239999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,4.0,1,2.0,0.4,1.4,1.0
1984-10-24,Morocco,Canada,3.0,2.0,Friendly,Rabat,Morocco,False,3.0,2.0,Canada,1,2.2,1.0,1.2000000000000002,0.6,1.2720000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,3.0,0.6,2.2,1.0
1985-01-02,Libya,Morocco,0.0,0.0,Friendly,Tripoli,Libya,False,0.0,0.0,Libya,0,2.2,0.8,1.4,0.8,1.5120000000000002,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,4.0,0.8,2.2,0.8
1985-01-31,India,Morocco,0.0,1.0,Nehru Cup,Ernakulam,India,False,1.0,0.0,India,0,2.0,0.6,1.4,0.6,1.484,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,4.0,0.8,2.0,0.6
1985-02-02,Morocco,Russia,0.0,1.0,Nehru Cup,Ernakulam,India,True,0.0,1.0,Russia,1,1.8,0.4,1.4,0.4,1.456,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,4.0,0.8,1.8,0.4
1985-04-07,Morocco,Malawi,2.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,2.0,0.0,Malawi,1,1.6,0.6,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,3.0,0.6,1.6,0.6
1985-04-21,Malawi,Morocco,0.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False,0.0,0.0,Malawi,0,1.2,0.6,0.6,0.6,0.636,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.6
1985-07-12,Egypt,Morocco,0.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0.0,0.0,Egypt,0,0.6,0.2,0.3999999999999999,0.4,0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,0.6,0.2
1985-07-28,Morocco,Egypt,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,2.0,0.0,Egypt,1,0.6,0.2,0.3999999999999999,0.4,0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,2.0,0.4,0.6,0.2
1985-08-25,Morocco,DR Congo,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1.0,0.0,DR Congo,1,0.8,0.2,0.6000000000000001,0.6,0.6360000000000001,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,2.0,0.4,0.8,0.2
1985-09-08,DR Congo,Morocco,0.0,0.0,African Cup of Nations qualification,Lubumbashi,Zaïre,False,0.0,0.0,DR Congo,0,1.0,0.0,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.0,0.0
1985-10-06,Morocco,Libya,3.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,3.0,0.0,Libya,1,0.6,0.0,0.6,0.4,0.624,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,3.0,1,2.0,0.4,0.6,0.0
1985-10-18,Libya,Morocco,1.0,0.0,FIFA World Cup qualification,Bin Ghashir,Libya,False,0.0,1.0,Libya,0,1.2,0.0,1.2,0.6,1.272,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,3.0,0.6,1.2,0.0
1986-02-19,Morocco,Bulgaria,0.0,0.0,Friendly,Rabat,Morocco,False,0.0,0.0,Bulgaria,1,1.2,0.2,1.0,0.6,1.06,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,3.0,0.6,1.2,0.2
1986-03-08,Algeria,Morocco,0.0,0.0,African Cup of Nations,Alexandria,Egypt,True,0.0,0.0,Algeria,0,0.8,0.2,0.6000000000000001,0.6,0.6360000000000001,1736.57,1560.91,175.65999999999985,Friendly,weak,Draw,0.0,0,2.0,0.4,0.8,0.2
1986-03-11,Cameroon,Morocco,1.0,1.0,African Cup of Nations,Alexandria,Egypt,True,1.0,1.0,Cameroon,0,0.6,0.2,0.3999999999999999,0.4,0.416,1736.57,1482.39,254.17999999999984,Friendly,weak,Draw,0.0,0,1.0,0.2,0.6,0.2
1986-03-14,Morocco,Zambia,1.0,0.0,African Cup of Nations,Alexandria,Egypt,True,1.0,0.0,Zambia,1,0.8,0.4,0.4,0.4,0.416,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,0.8,0.4
1986-03-17,Egypt,Morocco,1.0,0.0,African Cup of Nations,Cairo,Egypt,False,0.0,1.0,Egypt,0,0.4,0.4,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.4,0.4
1986-03-20,Ivory Coast,Morocco,3.0,2.0,African Cup of Nations,Cairo,Egypt,True,2.0,3.0,Ivory Coast,0,0.4,0.4,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.4,0.4
1986-04-23,Northern Ireland,Morocco,2.0,1.0,Friendly,Belfast,Northern Ireland,False,1.0,2.0,Northern Ireland,0,0.8,1.0,-0.1999999999999999,0.2,-0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.8,1.0
1986-06-02,Morocco,Poland,0.0,0.0,FIFA World Cup,Monterrey,Mexico,True,0.0,0.0,Poland,1,1.0,1.4,-0.3999999999999999,0.2,-0.4079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,1.0,1.4
1986-06-06,England,Morocco,0.0,0.0,FIFA World Cup,Monterrey,Mexico,True,0.0,0.0,England,0,0.8,1.2,-0.3999999999999999,0.4,-0.4159999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,1.0,0.2,0.8,1.2
1986-06-11,Portugal,Morocco,1.0,3.0,FIFA World Cup,Guadalajara,Mexico,True,3.0,1.0,Portugal,0,0.6,1.2,-0.6,0.2,-0.612,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,0.0,0.0,0.6,1.2
1986-06-17,Morocco,Germany,0.0,1.0,FIFA World Cup,Monterrey,Mexico,True,0.0,1.0,Germany,1,1.2,1.2,0.0,0.2,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,1.2,1.2
1987-06-09,Australia,Morocco,1.0,0.0,Korea Cup,Gangneung,South Korea,True,0.0,1.0,Australia,0,0.8,0.8,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.8,0.8
1987-07-26,Liberia,Morocco,2.0,1.0,Friendly,Monrovia,Liberia,False,1.0,2.0,Liberia,0,0.6,0.6,0.0,0.4,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Loss,-1.0,0,1.0,0.2,0.6,0.6
1988-02-02,Austria,Morocco,1.0,3.0,Tournoi de France,Toulouse,France,True,3.0,1.0,Austria,0,0.8,1.0,-0.1999999999999999,0.2,-0.2039999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,2.0,1,1.0,0.2,0.8,1.0
1988-02-05,France,Morocco,2.0,1.0,Tournoi de France,Monaco,Monaco,True,1.0,2.0,France,0,1.4,1.2,0.1999999999999999,0.2,0.2039999999999999,1736.57,1870.0,-133.43000000000006,Friendly,strong,Loss,-1.0,0,2.0,0.4,1.4,1.2
1988-03-03,Morocco,German DR,2.0,1.0,Friendly,Mohammedia,Morocco,False,2.0,1.0,German DR,1,1.0,1.4,-0.3999999999999999,0.2,-0.4079999999999999,1736.57,1500.0,236.56999999999994,Friendly,weak,Win,1.0,1,1.0,0.2,1.0,1.4
1988-03-13,Morocco,DR Congo,1.0,1.0,African Cup of Nations,Casablanca,Morocco,False,1.0,1.0,DR Congo,1,1.4,1.4,0.0,0.2,0.0,1736.57,1500.0,236.56999999999994,Friendly,weak,Draw,0.0,0,2.0,0.4,1.4,1.4
1988-03-16,Morocco,Algeria,1.0,0.0,African Cup of Nations,Casablanca,Morocco,False,1.0,0.0,Algeria,1,1.6,1.4,0.2000000000000001,0.4,0.2080000000000001,1736.57,1560.91,175.65999999999985,Friendly,weak,Win,1.0,1,2.0,0.4,1.6,1.4
